-0.000000 -0.005750
-0.005750 0.987672
0.987672 0.760587
0.760587 0.492541
0.492541 0.389985
0.389985 -0.073484
-0.073484 0.548697
0.548697 -0.141427
-0.141427 -0.478838
-0.478838 0.830677
0.830677 0.028109
0.028109 -0.878514
-0.878514 -0.765490
-0.765490 0.965903
0.965903 -0.061162
-0.061162 0.709219
0.709219 0.147976
0.147976 -0.639047
-0.639047 0.408142
0.408142 0.140417
0.140417 0.006316
0.006316 -0.001368
-0.001368 -0.896033
-0.896033 0.884415
0.884415 -0.359801
-0.359801 0.821287
0.821287 0.070030
0.070030 0.801305
0.801305 -0.689918
-0.689918 0.207002
0.207002 0.273793
0.273793 -0.931677
-0.931677 0.716096
0.716096 -0.927249
-0.927249 -0.601425
-0.601425 0.998822
0.998822 0.455200
0.455200 -0.739257
-0.739257 0.911058
0.911058 0.660070
0.660070 -0.793152
-0.793152 -0.635765
-0.635765 0.935436
0.935436 -0.303877
-0.303877 -0.571573
-0.571573 -0.350962
-0.350962 -0.034556
-0.034556 -0.737967
-0.737967 0.841706
0.841706 0.226978
0.226978 0.945540
0.945540 0.475625
0.475625 -0.508451
-0.508451 -0.862438
-0.862438 -0.247527
-0.247527 -0.706887
-0.706887 0.658150
0.658150 -0.505903
-0.505903 0.608488
0.608488 0.214787
0.214787 0.404029
0.404029 -0.649489
-0.649489 -0.542576
-0.542576 -0.272975
-0.272975 -0.962957
-0.962957 0.445124
0.445124 0.834957
0.834957 0.886895
0.886895 0.270668
0.270668 0.477631
0.477631 0.264228
0.264228 0.955572
0.955572 0.362789
0.362789 0.075529
0.075529 0.708113
0.708113 0.486842
0.486842 0.014261
0.014261 0.106252
0.106252 0.109384
0.109384 0.776930
0.776930 0.308486
0.308486 -0.508742
-0.508742 -0.449989
-0.449989 -0.918093
-0.918093 0.473251
0.473251 0.178319
0.178319 0.060856
0.060856 -0.491072
-0.491072 -0.253913
-0.253913 0.428262
0.428262 0.613004
0.613004 -0.012461
-0.012461 0.124388
0.124388 0.072421
0.072421 0.321988
0.321988 0.227329
0.227329 -0.718447
-0.718447 -0.102972
-0.102972 0.396151
0.396151 0.068138
0.068138 -0.569616
-0.569616 -0.189176
-0.189176 -0.139596
-0.139596 0.129113
0.129113 0.415009
0.415009 0.952108
0.952108 -0.413381
-0.413381 -0.837168
-0.837168 -0.187433
-0.187433 -0.608498
-0.608498 -0.338082
-0.338082 -0.979243
-0.979243 -0.674096
-0.674096 -0.413343
-0.413343 -0.373906
-0.373906 0.636266
0.636266 -0.751458
-0.751458 0.245170
0.245170 -0.390563
-0.390563 0.931515
0.931515 -0.716839
-0.716839 -0.248044
-0.248044 0.902183
0.902183 -0.945624
-0.945624 0.494843
0.494843 0.817312
0.817312 0.986870
0.986870 0.851703
0.851703 -0.319661
-0.319661 0.501949
0.501949 0.564822
0.564822 0.985176
0.985176 -0.065408
-0.065408 0.275213
0.275213 0.608033
0.608033 0.595975
0.595975 -0.304214
-0.304214 -0.737228
-0.737228 -0.032316
-0.032316 0.924532
0.924532 -0.949847
-0.949847 0.339993
0.339993 0.570556
0.570556 -0.208391
-0.208391 0.577798
0.577798 -0.772716
-0.772716 -0.265418
-0.265418 0.346953
0.346953 0.520791
0.520791 -0.756366
-0.756366 -0.365212
-0.365212 -0.008215
-0.008215 0.554772
0.554772 0.874601
0.874601 0.450877
0.450877 -0.118638
-0.118638 0.945324
0.945324 -0.188985
-0.188985 0.227704
0.227704 -0.086131
-0.086131 0.370363
0.370363 -0.385377
-0.385377 0.979886
0.979886 0.611887
0.611887 0.189786
0.189786 -0.333058
-0.333058 -0.928188
-0.928188 -0.197308
-0.197308 -0.556356
-0.556356 -0.442432
-0.442432 0.404284
0.404284 0.503633
0.503633 -0.639925
-0.639925 -0.431821
-0.431821 -0.560943
-0.560943 0.918832
0.918832 0.654256
0.654256 -0.591498
-0.591498 -0.407486
-0.407486 -0.046530
-0.046530 -0.600384
-0.600384 -0.139523
-0.139523 -0.970269
-0.970269 0.151895
0.151895 -0.247430
-0.247430 0.486873
0.486873 0.390191
0.390191 0.465812
0.465812 0.312014
0.312014 -0.939390
-0.939390 -0.523625
-0.523625 -0.241202
-0.241202 -0.605161
-0.605161 0.871037
0.871037 0.436509
0.436509 0.453398
0.453398 -0.991290
-0.991290 0.563404
0.563404 -0.527312
-0.527312 0.227047
0.227047 -0.196642
-0.196642 -0.332205
-0.332205 -0.394351
-0.394351 0.163072
0.163072 -0.218360
-0.218360 -0.526235
-0.526235 -0.472568
-0.472568 0.263021
0.263021 0.051616
0.051616 -0.593079
-0.593079 0.073182
0.073182 -0.273431
-0.273431 -0.599112
-0.599112 -0.436283
-0.436283 0.343340
0.343340 -0.094747
-0.094747 -0.025544
-0.025544 0.560694
0.560694 0.007477
0.007477 0.336289
0.336289 0.837343
0.837343 0.354427
0.354427 0.821019
0.821019 0.762710
0.762710 0.703230
0.703230 0.188427
0.188427 0.886108
0.886108 0.546086
0.546086 -0.389641
-0.389641 0.323240
0.323240 -0.312140
-0.312140 -0.621927
-0.621927 -0.174046
-0.174046 0.706004
0.706004 0.437258
0.437258 -0.302959
-0.302959 0.760405
0.760405 0.235708
0.235708 0.751941
0.751941 -0.283977
-0.283977 -0.827534
-0.827534 0.780404
0.780404 -0.793873
-0.793873 0.468252
0.468252 0.446725
0.446725 0.602622
0.602622 -0.219064
-0.219064 0.776518
0.776518 -0.775419
-0.775419 0.349239
0.349239 0.746340
0.746340 0.552609
0.552609 0.169994
0.169994 -0.737954
-0.737954 -0.993981
-0.993981 -0.666924
-0.666924 0.151248
0.151248 -0.234721
-0.234721 -0.563652
-0.563652 -0.542423
-0.542423 -0.380024
-0.380024 -0.913657
-0.913657 -0.749227
-0.749227 -0.203946
-0.203946 -0.531293
-0.531293 -0.934009
-0.934009 -0.079162
-0.079162 0.430978
0.430978 0.148175
0.148175 -0.185790
-0.185790 -0.314908
-0.314908 -0.799067
-0.799067 0.325643
0.325643 -0.631940
-0.631940 0.177141
0.177141 -0.488229
-0.488229 0.865496
0.865496 0.007709
0.007709 -0.795909
-0.795909 -0.678402
-0.678402 0.413344
0.413344 0.386931
0.386931 0.206633
0.206633 -0.294164
-0.294164 -0.635101
-0.635101 -0.865703
-0.865703 -0.567989
-0.567989 -0.091384
-0.091384 -0.499143
-0.499143 0.081331
0.081331 0.351145
0.351145 0.286749
0.286749 -0.930944
-0.930944 -0.226144
-0.226144 -0.648874
-0.648874 -0.947478
-0.947478 -0.404857
-0.404857 0.422806
0.422806 -0.765631
-0.765631 -0.778427
-0.778427 -0.796992
-0.796992 -0.049271
-0.049271 -0.444354
-0.444354 0.672097
0.672097 -0.273764
-0.273764 -0.709747
-0.709747 -0.671737
-0.671737 0.721629
0.721629 -0.608180
-0.608180 -0.409253
-0.409253 0.130628
0.130628 -0.872349
-0.872349 -0.642603
-0.642603 0.489444
0.489444 0.144459
0.144459 -0.081716
-0.081716 0.883238
0.883238 -0.896740
-0.896740 0.155880
0.155880 0.959302
0.959302 0.420269
0.420269 -0.102433
-0.102433 -0.949335
-0.949335 0.663729
0.663729 0.395343
0.395343 0.088172
0.088172 0.834865
0.834865 -0.249739
-0.249739 -0.024963
-0.024963 -0.267251
-0.267251 -0.287922
-0.287922 0.456765
0.456765 0.589211
0.589211 0.167969
0.167969 0.248612
0.248612 0.115110
0.115110 -0.504417
-0.504417 0.948592
0.948592 0.157786
0.157786 0.493576
0.493576 -0.833432
-0.833432 -0.055249
-0.055249 -0.265381
-0.265381 0.813084
0.813084 0.779638
0.779638 -0.246298
-0.246298 0.472171
0.472171 0.843517
0.843517 0.592443
0.592443 0.082265
0.082265 -0.109241
-0.109241 0.986354
0.986354 0.483947
0.483947 0.256224
0.256224 0.111325
0.111325 0.749894
0.749894 0.442830
0.442830 0.512933
0.512933 0.204188
0.204188 -0.476696
-0.476696 -0.715586
-0.715586 -0.766633
-0.766633 0.844445
0.844445 0.055744
0.055744 0.377340
0.377340 -0.230115
-0.230115 0.305251
0.305251 -0.453182
-0.453182 -0.338730
-0.338730 -0.974061
-0.974061 -0.679751
-0.679751 -0.245385
-0.245385 -0.263143
-0.263143 0.443991
0.443991 0.846387
0.846387 0.027558
0.027558 0.309220
0.309220 0.557880
0.557880 -0.741626
-0.741626 -0.333649
-0.333649 -0.233803
-0.233803 0.765892
0.765892 0.006035
0.006035 0.522242
0.522242 -0.827396
-0.827396 0.480789
0.480789 -0.734210
-0.734210 -0.762130
-0.762130 0.461763
0.461763 0.313031
0.313031 -0.382457
-0.382457 -0.963065
-0.963065 -0.894449
-0.894449 0.443459
0.443459 0.278198
0.278198 -0.531052
-0.531052 0.044201
0.044201 -0.158319
-0.158319 0.923072
0.923072 -0.984682
-0.984682 0.157137
0.157137 0.486406
0.486406 0.626444
0.626444 -0.037003
-0.037003 -0.943943
-0.943943 -0.756016
-0.756016 -0.047498
-0.047498 -0.548022
-0.548022 0.481542
0.481542 0.561400
0.561400 0.727922
0.727922 -0.897151
-0.897151 -0.915570
-0.915570 -0.370028
-0.370028 0.527341
0.527341 0.130689
0.130689 -0.126798
-0.126798 0.175998
0.175998 -0.597024
-0.597024 -0.648465
-0.648465 0.108635
0.108635 -0.465391
-0.465391 0.889626
0.889626 -0.012315
-0.012315 -0.073029
-0.073029 0.163075
0.163075 -0.183685
-0.183685 -0.321931
-0.321931 0.472852
0.472852 -0.750186
-0.750186 -0.044166
-0.044166 0.599953
0.599953 0.823271
0.823271 0.575354
0.575354 -0.956587
-0.956587 -0.891774
-0.891774 -0.516213
-0.516213 -0.718504
-0.718504 -0.804211
-0.804211 0.798505
0.798505 0.738255
0.738255 0.704937
0.704937 -0.738084
-0.738084 -0.599673
-0.599673 0.633325
0.633325 0.931584
0.931584 0.136562
0.136562 0.406663
0.406663 -0.121044
-0.121044 -0.772162
-0.772162 0.568050
0.568050 0.846016
0.846016 -0.553810
-0.553810 -0.994940
-0.994940 -0.508616
-0.508616 -0.896660
-0.896660 -0.856549
-0.856549 0.473513
0.473513 -0.581975
-0.581975 -0.803956
-0.803956 -0.047401
-0.047401 0.641988
0.641988 -0.086451
-0.086451 0.411321
0.411321 -0.593990
-0.593990 0.819394
0.819394 0.694446
0.694446 -0.288948
-0.288948 -0.214084
-0.214084 0.274547
0.274547 0.375319
0.375319 0.810546
0.810546 -0.572742
-0.572742 -0.789586
-0.789586 -0.602289
-0.602289 0.337348
0.337348 -0.094687
-0.094687 0.709059
0.709059 0.171834
0.171834 -0.023614
-0.023614 0.389327
0.389327 -0.196456
-0.196456 -0.037573
-0.037573 0.007688
0.007688 0.943423
0.943423 0.333027
0.333027 0.550016
0.550016 0.142931
0.142931 -0.943984
-0.943984 0.737323
0.737323 -0.801193
-0.801193 0.067064
0.067064 0.178998
0.178998 0.447159
0.447159 -0.037526
-0.037526 0.591267
0.591267 -0.442058
-0.442058 -0.973613
-0.973613 0.859084
0.859084 0.823478
0.823478 -0.865437
-0.865437 0.722402
0.722402 0.946414
0.946414 -0.737242
-0.737242 -0.197297
-0.197297 -0.418995
-0.418995 -0.171089
-0.171089 -0.776273
-0.776273 -0.200925
-0.200925 0.781976
0.781976 0.627540
0.627540 -0.502671
-0.502671 0.510029
0.510029 0.351603
0.351603 -0.056227
-0.056227 -0.345819
-0.345819 -0.524422
-0.524422 -0.091599
-0.091599 0.848967
0.848967 -0.103258
-0.103258 0.871941
0.871941 -0.401698
-0.401698 -0.569612
-0.569612 -0.133432
-0.133432 0.253857
0.253857 0.875530
0.875530 -0.074880
-0.074880 -0.687113
-0.687113 0.837905
0.837905 -0.714554
-0.714554 -0.026882
-0.026882 0.028756
0.028756 -0.891902
-0.891902 -0.094419
-0.094419 0.020646
0.020646 0.961052
0.961052 0.024990
0.024990 0.601134
0.601134 -0.594631
-0.594631 0.900528
0.900528 0.619544
0.619544 0.751166
0.751166 0.154317
0.154317 -0.341789
-0.341789 -0.746975
-0.746975 -0.398249
-0.398249 0.026005
0.026005 -0.865631
-0.865631 0.324148
0.324148 0.902326
0.902326 0.827936
0.827936 0.186307
0.186307 0.704752
0.704752 0.981500
0.981500 0.540748
0.540748 -0.298754
-0.298754 0.685231
0.685231 -0.081441
-0.081441 0.280248
0.280248 0.780526
0.780526 0.710986
0.710986 -0.033069
-0.033069 -0.371411
-0.371411 -0.558613
-0.558613 -0.308860
-0.308860 -0.114150
-0.114150 0.365839
0.365839 -0.257417
-0.257417 -0.839231
-0.839231 0.336475
0.336475 -0.866812
-0.866812 -0.259934
-0.259934 0.077901
0.077901 -0.001291
-0.001291 0.059048
0.059048 -0.820995
-0.820995 -0.463474
-0.463474 0.564975
0.564975 0.879288
0.879288 0.328381
0.328381 -0.823122
-0.823122 -0.732806
-0.732806 0.582870
0.582870 -0.135592
-0.135592 -0.425776
-0.425776 0.093215
0.093215 -0.885885
-0.885885 0.209036
0.209036 -0.612572
-0.612572 -0.651052
-0.651052 0.162866
0.162866 -0.770220
-0.770220 0.548524
0.548524 -0.277547
-0.277547 0.573788
0.573788 -0.292876
-0.292876 -0.725443
-0.725443 -0.493772
-0.493772 0.406063
0.406063 0.475762
0.475762 -0.817059
-0.817059 0.133952
0.133952 0.174722
0.174722 -0.354094
-0.354094 -0.708423
-0.708423 -0.312065
-0.312065 0.304868
0.304868 0.810931
0.810931 0.184997
0.184997 0.533511
0.533511 0.330039
0.330039 -0.352407
-0.352407 0.127762
0.127762 -0.263352
-0.263352 -0.134034
-0.134034 0.815079
0.815079 -0.593617
-0.593617 -0.579003
-0.579003 -0.109032
-0.109032 -0.440871
-0.440871 -0.318996
-0.318996 0.720655
0.720655 -0.635766
-0.635766 0.927494
0.927494 -0.371894
-0.371894 -0.515126
-0.515126 0.713256
0.713256 0.002968
0.002968 0.655469
0.655469 0.390981
0.390981 0.221642
0.221642 -0.939755
-0.939755 0.970655
0.970655 0.621738
0.621738 -0.151425
-0.151425 0.052861
0.052861 0.784255
0.784255 0.763423
0.763423 -0.488838
-0.488838 -0.663541
-0.663541 -0.070849
-0.070849 -0.919155
-0.919155 -0.639077
-0.639077 0.034633
